SampleIndex,EMA_Short,EMA_Long,RSI_Period,RSI_lower,RSI_upper,ATR_period,Max_Loss,Min_Profit,ATR_Mult,Volume_Threshold,Volume_window,RSI_exit_threshold,Sharpe,mdd,net_profit
1489,5,20,18,25,50,21,4.0,1.5,1.5,1.2,15,55,1.4432714262766466,-0.16503315355023296,19016999.999999993
1490,12,40,10,30,70,21,4.0,2.0,2.0,1.2,20,55,1.3426300556302984,-0.13355899025325216,17475000.000000022
1491,8,20,10,25,60,10,5.0,1.0,2.0,1.2,15,50,1.8287411310726704,-0.10312151616499426,24992999.999999993
1492,10,25,14,45,70,21,4.5,0.5,1.0,1.4,20,50,1.4147242452429367,-0.08892295155125256,15876000.000000007
1493,15,20,18,30,70,21,2.0,2.0,1.0,1.4,5,55,1.7267933582902455,-0.05817968860437408,18228000.000000007
1494,10,30,14,40,65,14,3.0,2.0,1.0,1.0,15,45,1.6644250894972983,-0.07770836507694653,22587999.999999993
1495,5,35,18,25,70,10,1.5,1.5,1.0,1.0,10,50,2.051678474630345,-0.1275646388590096,22754000.000000007
1496,10,20,18,30,50,14,4.0,1.0,2.0,1.0,10,45,1.2243567282515402,-0.1177935472496472,17370000.000000007
1497,8,30,18,30,50,14,5.0,1.5,1.5,0.8,15,45,1.002117647289004,-0.18248710867340032,13822000.0
1498,5,20,10,30,55,14,4.0,1.5,2.0,0.8,15,45,0.958428095797714,-0.10658861096327836,13915999.999999963
1499,15,35,10,35,55,21,3.0,0.5,1.0,1.2,15,45,1.7846985163323565,-0.07669820224201827,23010999.999999978
1500,8,25,10,25,55,21,4.0,0.5,2.0,1.2,15,55,1.3432293650850278,-0.20433398876973893,18505999.999999993
1501,12,25,10,35,60,10,2.0,2.0,2.0,1.4,20,45,1.0389317370197573,-0.1245690939268841,11925999.999999993
1502,12,35,18,35,70,14,4.0,1.0,2.0,1.4,10,45,0.7472009813738625,-0.15067746130290685,8666000.000000007
1503,8,30,18,45,50,10,5.0,1.0,1.5,1.2,15,55,0.7649462735929093,-0.16490333460480608,9765999.999999963
1504,12,40,14,25,65,21,5.0,1.5,1.0,0.8,10,55,2.1043943690206213,-0.1038923633969717,30484000.000000015
1505,5,25,10,35,65,21,4.5,0.5,1.5,1.4,20,55,1.0277044207842276,-0.08514995094065937,12284999.99999997
1506,15,25,10,45,70,14,1.5,2.0,2.0,1.4,15,45,0.36140140108557467,-0.25957502911511976,3941000.0
1507,12,35,10,40,60,14,2.0,1.0,1.5,1.4,5,50,0.6728183226592326,-0.1540557939914163,7446999.999999985
1508,10,40,18,25,55,21,2.5,1.5,1.0,0.8,10,55,1.6706056893176546,-0.1687542459239131,23431999.999999985
1509,8,35,14,40,60,21,4.5,0.5,1.0,1.2,20,55,2.0876253127186435,-0.08815878892976824,27764000.0
1510,5,25,14,30,55,21,3.0,0.5,1.0,1.2,10,55,2.193035357141838,-0.09298107845336923,31580999.999999985
1511,5,25,18,25,65,10,3.0,1.0,2.0,1.0,20,45,1.2520139435804334,-0.10828196194049852,15575000.000000007
1512,10,25,14,40,55,21,4.0,1.0,1.0,1.4,10,50,1.9181387858683134,-0.10998806043888165,26028999.999999985
1513,12,25,10,30,50,21,4.0,0.5,1.0,1.4,10,55,1.597010670716302,-0.13844366084308368,18978999.999999993
1514,10,20,14,35,60,21,2.5,1.0,1.5,1.2,10,55,1.8990580073027872,-0.07540878044293171,26455999.99999997
1515,10,40,14,40,50,14,3.5,1.5,1.0,1.4,10,45,1.6151795005141865,-0.11969671511383669,20482000.0
1516,8,20,10,30,60,14,2.5,0.5,1.0,1.4,5,50,1.187699975452518,-0.1200156712519589,13426999.999999993
1517,8,25,10,45,55,10,2.5,1.0,1.0,1.0,10,45,1.083976618278895,-0.13754027926960288,15923999.99999997
1518,8,25,18,35,55,10,4.5,1.0,2.0,1.2,15,55,1.013693210898654,-0.13494035313975747,13269999.999999993
1519,15,40,10,45,55,10,2.5,1.0,1.0,0.8,5,45,0.9707175540160952,-0.18269691477615985,14007000.000000015
1520,15,35,18,25,55,21,3.0,1.0,1.0,1.4,15,55,2.1995200608679997,-0.08830676716503974,22519000.0
1521,5,30,18,45,60,21,2.0,1.5,2.0,1.4,10,45,1.1419844060781996,-0.153452455778037,14555999.999999978
1522,12,35,14,25,55,14,1.5,1.5,2.0,1.2,20,50,1.726944234550446,-0.12872586390051868,23177999.99999997
1523,10,30,10,25,65,14,2.0,1.5,2.0,1.4,5,45,0.7574778065327545,-0.16185037383606257,8366999.999999993
1524,8,25,18,25,65,21,3.0,1.5,1.0,1.0,15,55,1.7545956797855378,-0.10517617895295993,21899000.0
1525,10,40,18,35,65,21,1.5,0.5,1.5,0.8,10,55,1.2910963281756564,-0.15881438258444094,17321000.000000022
1526,10,35,18,35,65,10,5.0,2.0,1.5,1.2,15,50,1.1629946618224996,-0.16042653275275728,14131000.000000007
1527,12,40,10,25,70,14,1.5,0.5,1.5,0.8,20,55,1.2084652239030909,-0.14992307692307677,14812000.000000007
1528,12,25,14,35,50,14,3.5,2.0,2.0,1.0,10,50,1.0007061877810288,-0.1284941859251371,13955000.0
1529,15,30,18,35,55,21,2.5,0.5,1.0,1.0,15,45,1.3026616847606254,-0.12188475298774445,17678999.999999993
1530,8,30,10,35,50,21,2.0,0.5,1.0,1.4,5,55,1.2573295138805924,-0.12172162271948586,15067999.999999985
1531,10,25,18,40,50,10,2.5,0.5,1.5,1.4,10,55,1.2557987325953126,-0.15810091200293785,15915999.999999985
1532,8,40,14,35,60,21,4.5,1.5,1.5,1.4,20,45,1.2544013048873113,-0.10779637498915948,16154000.000000015
1533,15,25,18,35,70,14,4.5,0.5,2.0,0.8,10,45,1.94917969947164,-0.08296387463112383,25738000.000000015
1534,15,35,10,40,60,10,4.0,0.5,1.0,1.4,20,55,1.4947113227160862,-0.1164185085853448,17325000.0
1535,12,20,10,45,55,10,3.0,1.0,2.0,0.8,20,55,0.7661477467735434,-0.20636171439554105,10987000.0
1536,12,35,10,25,70,14,1.5,0.5,2.0,1.0,15,50,1.451800173305315,-0.1296785643857226,19294000.000000007
1537,10,40,14,35,50,10,4.0,1.0,1.0,1.4,10,55,1.9992468909501195,-0.13625110150644104,25208000.0
1538,10,25,14,45,65,10,1.5,2.0,1.5,1.0,20,55,0.7325989028675357,-0.18015037593985006,9296999.999999978
1539,5,25,10,45,50,21,3.0,2.0,1.5,1.4,5,55,0.38202589790987734,-0.245063120402959,4303999.999999963
1540,5,30,14,40,70,14,4.5,1.0,1.5,1.0,5,55,1.228740381423795,-0.12893430177684748,17786000.0
1541,5,35,14,45,55,14,3.5,1.0,2.0,0.8,5,45,0.9878863567655924,-0.1907803212343492,16050999.999999963
1542,15,40,14,35,60,21,5.0,1.5,1.0,0.8,20,55,2.254456713311963,-0.10399365771479535,34109000.00000003
1543,12,40,10,40,50,10,4.0,0.5,1.0,0.8,5,45,0.8352512453408312,-0.24377529613697518,12393000.0
1544,8,30,14,25,60,10,3.0,1.0,1.5,1.4,15,55,1.156483568852503,-0.18782482840288586,13790999.999999993
1545,12,20,14,45,70,14,4.5,1.5,2.0,1.2,10,45,1.400729113271363,-0.08735655949550279,18408000.0
1546,5,25,10,30,50,10,1.5,1.0,2.0,0.8,15,55,0.30058927008850594,-0.1848639521050009,3121999.9999999776
1547,5,35,14,40,50,14,1.5,2.0,1.0,0.8,15,55,0.7054810757910018,-0.16256076610987277,9763999.99999997
1548,10,30,18,30,70,21,2.5,2.0,1.0,1.4,10,45,1.5209423343237882,-0.06900389538119071,15353000.000000015
1549,12,30,18,35,60,21,2.0,2.0,1.5,0.8,5,45,0.88908894458496,-0.1879102010687294,11366000.000000015
1550,10,40,10,40,50,21,5.0,1.0,2.0,1.2,5,45,1.3912942803873116,-0.16630288784419062,20605999.99999997
1551,15,30,18,30,70,21,2.0,1.0,1.5,0.8,20,45,1.3389079057592022,-0.15315298402387956,16559000.000000015
1552,15,40,10,40,60,14,4.5,2.0,1.5,1.0,10,50,0.5386389811117757,-0.20339020558100412,6816000.0
1553,15,35,18,45,65,21,4.5,1.5,1.0,1.0,5,55,1.2658927807353884,-0.12650453328533826,19481000.0
1554,12,25,10,25,60,10,4.5,0.5,1.5,0.8,5,45,1.4831630040546715,-0.08575563864431313,20989999.999999978
1555,15,35,18,35,55,10,3.5,1.5,1.5,1.2,10,50,0.8302890236091066,-0.18554988729386632,10727999.999999978
1556,15,35,18,30,55,10,4.5,1.5,2.0,0.8,20,45,1.4768551033627042,-0.13281574672258104,21340000.000000007
1557,12,25,18,35,65,21,4.5,0.5,1.0,1.2,15,55,1.6050063295161041,-0.11676977793717692,19104000.000000007
1558,8,35,10,40,55,10,2.5,2.0,1.5,1.4,20,55,1.3141286496242897,-0.1682812123161024,16683999.999999993
1559,12,20,14,40,50,10,1.5,2.0,1.5,0.8,5,55,0.5090759008186472,-0.13599629679634334,6577000.000000007
1560,10,20,18,35,65,21,4.0,1.0,1.0,0.8,5,50,1.237103564841755,-0.09601536245799329,17458000.0
1561,15,25,14,35,65,10,4.0,1.5,1.5,0.8,5,55,1.173894435690328,-0.10809451142823628,16083999.999999993
1562,5,20,14,35,60,21,2.5,1.5,1.0,1.4,20,55,1.948780942218407,-0.07874716168449636,23168999.999999985
1563,15,35,10,35,50,21,3.0,1.5,2.0,1.2,5,55,1.134523858011399,-0.16924608208591102,15580999.99999997
1564,5,40,10,25,65,14,3.5,1.5,1.0,1.0,10,50,1.8021188649100448,-0.09766302073994404,24167000.0
1565,10,25,10,40,70,14,1.5,0.5,1.0,1.2,15,55,1.3630250737861764,-0.12229794785629274,17346000.0
1566,8,40,18,25,65,10,3.0,2.0,2.0,1.4,10,45,1.6667858949345018,-0.17126058920217474,19977000.000000015
1567,10,20,10,25,50,14,3.5,0.5,1.5,0.8,20,45,0.9674446021023814,-0.13165683126760086,13603999.999999993
1568,10,20,10,45,65,21,2.5,1.0,1.5,0.8,5,50,0.7154130471970152,-0.1646867177877548,10215000.0
1569,5,35,10,30,65,14,3.0,1.0,1.5,1.2,20,55,1.4364828593019694,-0.10978614554140712,17764999.999999993
1570,10,25,18,30,60,21,5.0,1.0,2.0,1.2,10,50,1.2363700571672316,-0.16321910054543567,16168000.0
1571,12,35,10,40,50,14,4.0,0.5,1.0,1.2,5,45,1.7622996448576762,-0.11382212511127285,24630999.999999955
1572,8,30,10,35,60,21,5.0,1.5,1.0,0.8,15,50,1.8957525645766133,-0.1282225508613454,30652999.999999985
1573,10,40,18,25,50,21,3.0,0.5,2.0,1.0,20,45,1.2957834451777113,-0.1501623702040653,17117000.0
1574,12,35,18,35,60,14,3.5,2.0,2.0,1.2,20,50,1.3983085428455468,-0.12111499611499595,18910000.000000007
1575,5,40,18,40,65,21,5.0,1.5,1.0,0.8,5,50,2.033615165176288,-0.09939578908296043,32305000.0
1576,8,40,14,30,50,10,5.0,1.0,2.0,1.0,20,45,0.9638242664844066,-0.15455067706196168,13043999.999999985
1577,12,35,18,45,65,10,5.0,2.0,1.5,1.2,5,55,0.9513747130180951,-0.1964326549279669,13179999.999999985
1578,10,30,10,40,65,14,4.5,2.0,2.0,1.0,5,55,1.0526008187697589,-0.12677204867645198,15063000.0
1579,15,30,14,45,60,14,2.0,1.5,1.0,1.2,20,55,1.6044922630004528,-0.11473408194719653,21616000.0
1580,8,30,14,45,60,14,1.5,1.5,1.5,0.8,10,45,0.931301162648647,-0.18065903811408435,12878000.0
1581,10,35,18,45,55,21,4.5,1.0,1.0,0.8,5,45,1.1593265605283232,-0.18874271042732313,18523999.999999985
1582,10,25,10,40,60,21,2.0,1.5,1.5,1.4,5,50,0.5747964672948559,-0.16003479502163537,6734999.999999985
1583,12,25,14,45,65,10,1.5,1.5,1.5,1.4,5,55,0.40275581764547175,-0.1717870951311555,4415999.999999985
1584,8,40,18,45,50,14,3.0,0.5,1.0,0.8,5,45,0.8487934707699433,-0.18871483638153044,12429999.999999985
1585,5,25,10,25,55,10,5.0,2.0,1.0,1.2,20,50,2.0084587198946973,-0.0667121172625372,27738999.99999997
1586,12,35,10,45,55,14,2.0,1.0,1.5,1.0,20,55,0.9718045049393712,-0.15840984764403215,12854999.999999978
1587,10,35,10,45,55,21,4.5,1.5,1.0,1.2,20,45,2.1357508801967833,-0.08293300213249596,29424999.99999997
1588,12,35,10,35,60,10,4.0,1.0,2.0,1.0,20,50,1.2310815756926488,-0.14883521118509685,18015999.999999978
1589,10,35,14,35,50,21,2.5,0.5,1.5,1.2,15,55,1.2996026571550734,-0.11354023832055456,16094999.999999978
1590,12,30,18,25,50,14,1.5,2.0,1.0,1.2,5,45,1.8082671593506163,-0.16097924383833787,22548000.0
1591,10,25,14,30,55,14,5.0,1.5,1.0,1.0,10,45,1.3473002158448535,-0.12798711455961864,18967999.999999978
1592,15,25,14,40,55,21,2.0,1.5,1.5,1.0,15,50,0.6942849220175494,-0.15249652752394205,8864000.0
1593,10,20,14,40,55,10,4.5,1.0,1.5,1.4,15,55,1.594705040783483,-0.08953863413266022,20367999.999999978
